symbol,company_name,index_name,action,announcement_date,effective_date,source_url,reference_reason
GEPIL,GE Power India Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GICHSGFIN,GIC Housing Finance Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GICRE,General Insurance Corporation of India,NIFTY 100,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GICRE,General Insurance Corporation of India,NIFTY 200,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GICRE,General Insurance Corporation of India,NIFTY Financial Services,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GICRE,General Insurance Corporation of India,NIFTY LargeMidcap 250,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GICRE,General Insurance Corporation of India,NIFTY PSE,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,NIFTY 100,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,NIFTY 200,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,NIFTY Midcap 150,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,NIFTY Next 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,NIFTY Pharma,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GODREJAGRO,Godrej Agrovet Ltd.,NIFTY LargeMidcap 250,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GODREJAGRO,Godrej Agrovet Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GODREJAGRO,Godrej Agrovet Ltd.,NIFTY Midcap 150,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GODREJAGRO,Godrej Agrovet Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GPPL,Gujarat Pipavav Port Ltd.,NIFTY 200,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GPPL,Gujarat Pipavav Port Ltd.,NIFTY LargeMidcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GPPL,Gujarat Pipavav Port Ltd.,NIFTY Midcap 150,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GPPL,Gujarat Pipavav Port Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRAPHITE,Graphite India Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRAPHITE,Graphite India Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRAPHITE,Graphite India Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRAPHITE,Graphite India Ltd.,NIFTY Alpha 50 Index,included,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GREAVESCOT,Greaves Cotton Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GRUH,Gruh Finance Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,NIFTY Alpha 50 Index,excluded,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,NIFTY High Beta 50 Index,included,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,NIFTY 100,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,NIFTY 200,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,NIFTY Midcap 150,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,NIFTY Next 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
GUJFLUORO,Gujarat Fluorochemicals Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HCC,Hindustan Construction Co. Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HDIL,Housing Development and Infrastructure Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HECPROJECT,HEC Infra Projects Ltd.,NIFTY SME EMERGE,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HEG,H.E.G. Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HEG,H.E.G. Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HEG,H.E.G. Ltd.,NIFTY Alpha 50 Index,included,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HEXAWARE,Hexaware Technologies Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HEXAWARE,Hexaware Technologies Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HEXAWARE,Hexaware Technologies Ltd.,NIFTY Alpha 50 Index,included,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HFCL,Himachal Fut Com Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HONAUT,Honeywell Automation India Ltd.,NIFTY LargeMidcap 250,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HONAUT,Honeywell Automation India Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
HONAUT,Honeywell Automation India Ltd.,NIFTY Midcap 150,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBREALEST,Indiabulls Real Estate Ltd.,NIFTY Midcap 150,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBREALEST,Indiabulls Real Estate Ltd.,NIFTY Smallcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBREALEST,Indiabulls Real Estate Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBULHSGFIN,Indiabulls Housing Finance Ltd.,NIFTY Financial Services,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBVENTURES,Indiabulls Ventures Ltd.,NIFTY Dividend Opportunities 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBVENTURES,Indiabulls Ventures Ltd.,NIFTY Midcap 150,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBVENTURES,Indiabulls Ventures Ltd.,NIFTY Smallcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBVENTURES,Indiabulls Ventures Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IBVENTURES,Indiabulls Ventures Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ICEMAKE,Ice Make Refrigeration Ltd.,NIFTY SME EMERGE,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,NIFTY Dividend Opportunities 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,NIFTY Financial Services,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ICRA,ICRA Ltd.,NIFTY 500,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ICRA,ICRA Ltd.,NIFTY MidSmallcap 400,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ICRA,ICRA Ltd.,NIFTY Smallcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IDFC,IDFC Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IEX,Indian Energy Exchange Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IGARASHI,Igarashi Motors India Ltd.,NIFTY 500,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IGARASHI,Igarashi Motors India Ltd.,NIFTY MidSmallcap 400,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IGARASHI,Igarashi Motors India Ltd.,NIFTY Smallcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIACEM,India Cements Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIGO,InterGlobe Aviation Ltd.,NIFTY India Consumption,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INDIGO,InterGlobe Aviation Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INFIBEAM,Infibeam Incorporation Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INFIBEAM,Infibeam Incorporation Ltd.,NIFTY Alpha 50 Index,excluded,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INGERRAND,Ingersoll Rand (India) Ltd.,NIFTY 500,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INGERRAND,Ingersoll Rand (India) Ltd.,NIFTY MidSmallcap 400,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INGERRAND,Ingersoll Rand (India) Ltd.,NIFTY Smallcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
INNOVANA,Innovana Thinklabs Ltd.,NIFTY SME EMERGE,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IOB,Indian Overseas Bank,NIFTY LargeMidcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IOB,Indian Overseas Bank,NIFTY Midcap 150,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IPCALAB,Ipca Laboratories Ltd.,NIFTY 200,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IPCALAB,Ipca Laboratories Ltd.,NIFTY LargeMidcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IPCALAB,Ipca Laboratories Ltd.,NIFTY Midcap 150,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IPCALAB,Ipca Laboratories Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
IRB,IRB Infrastructure Developers Ltd.,NIFTY Midcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JPASSOCIAT,Jaiprakash Associates Ltd.,NIFTY Smallcap 50,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JPASSOCIAT,Jaiprakash Associates Ltd.,NIFTY Alpha 50 Index,excluded,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JUBILANT,Jubilant Life Sciences Ltd.,NIFTY High Beta 50 Index,excluded,2018-03-08,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs08032018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JYOTHYLAB,Jyothy Laboratories Ltd.,NIFTY LargeMidcap 250,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
JYOTHYLAB,Jyothy Laboratories Ltd.,NIFTY Midcap 150,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KANSAINER,Kansai Nerolac Paints Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KKVAPOW,KKV Agro Powers Ltd.,NIFTY SME EMERGE,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KNRCON,KNR Constructions Ltd.,NIFTY MidSmallcap 400,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
KSCL,Kaveri Seed Company Ltd.,NIFTY Smallcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
L&TFH,L&T Finance Holdings Ltd.,NIFTY 100,included,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
L&TFH,L&T Finance Holdings Ltd.,NIFTY MidSmallcap 400,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
L&TFH,L&T Finance Holdings Ltd.,NIFTY Midcap 150,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
L&TFH,L&T Finance Holdings Ltd.,NIFTY Midcap 50,excluded,2018-02-21,"April 02, 2018",https://www.niftyindices.com/Press_Release/ind_prs21022018.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
